"file","estimate","estimate.lCI","estimate.uCI","estimate.con","estimate.con.lCI","estimate.con.uCI","heterogeneity","heterogeneity.lCI","heterogeneity.uCI","heterogeneity.con","heterogeneity.con.lCI","heterogeneity.con.uCI","estimate.BF","heterogeneity.BF","bias.BF","estimate.con.se"
"168",-0.0213688291665383,-0.246029484619658,0.00868830137624065,-0.0213688291665383,-0.246029484619658,0.00868830137624065,0.476936557576406,0.383802441942713,0.591299707671786,0.476936557576406,0.383802441942713,0.591299707671786,0.258558138089609,3.81887061709779e+85,0.195634031446303,0.0649802210665809
"169",-0.0273173304279543,-0.155549840911349,0,-0.0273173304279543,-0.155549840911349,0,0.333269440061585,0.257800352344355,0.423708272825513,0.333269440061585,0.257800352344355,0.423708272825513,0.469221343241772,985974337224560,0.0852553735561255,0.0396818110277297
"17",0.00703693979302037,-0.075217637692381,0.151517234809283,0.00703693979302037,-0.075217637692381,0.151517234809283,0.56831365318067,0.460740843798275,0.700260089405445,0.56831365318067,0.460740843798275,0.700260089405445,0.239540522685253,8.53991133701151e+90,0.346674021494964,0.0578415915522223
"170",0.100464486671091,0,0.295107464784005,0.100464486671091,0,0.295107464784005,0.343327177652097,0.250353457962509,0.47120721785827,0.343327177652097,0.250353457962509,0.47120721785827,1.48961579951944,1.82008446686337e+96,0.793501507466144,0.0752838998858589
"171",0.219719315562213,0,0.475974697049538,0.219719315562213,0,0.475974697049538,0.410113471374748,0.2839911158011,0.57919189166045,0.410113471374748,0.2839911158011,0.57919189166045,2.89511390724269,3.57979885825598e+24,1.81035797483673,0.121424347795155
"172",-0.155815898480207,-0.273199876461356,0,-0.155815898480207,-0.273199876461356,0,0.276568130234177,0.194325450502587,0.376004591926709,0.276568130234177,0.194325450502587,0.376004591926709,23.1369636043938,8430725986963.36,0.283723445949337,0.0696951267003684
"173",0.0456703489652052,-0.103575601539329,0.268194829564515,0.0456703489652052,-0.103575601539329,0.268194829564515,0.340178914041904,0.243817041010243,0.471547410992842,0.340178914041904,0.243817041010243,0.471547410992842,0.616323358317136,6.98701916662522e+99,5.23193199304103,0.0948411384179306
"174",0.00786144953699992,-0.0745732802105479,0.157494319244365,0.00786144953699992,-0.0745732802105479,0.157494319244365,0.312796862736888,0.232279315123432,0.405561835856415,0.312796862736888,0.232279315123432,0.405561835856415,0.236235084700995,4.06608228839993e+31,64.7178343992542,0.0592020060790485
"175",0.0180028961469253,-0.0116490890087713,0.132383252783344,0.0180028961469253,-0.0116490890087713,0.132383252783344,0.0303743753868329,0,0.137185497926669,0.0303743753868329,0,0.137185497926669,0.353947125689698,0.762334080736919,4.10238083744023,0.0367436195073542
"176",0.0949277161035031,-0.0262699439002485,0.391122415686755,0.0949277161035031,-0.0262699439002485,0.391122415686755,0.49675459145955,0.327395987386378,0.729850616142422,0.49675459145955,0.327395987386378,0.729850616142422,0.966786528134382,8967174525426406400,0.540634042879843,0.106479599339412
"177",-0.0150464349046346,-0.166188195872946,0.00778801228669824,-0.0150464349046346,-0.166188195872946,0.00778801228669824,0.205351917304088,0,0.431051647631048,0.205351917304088,0,0.431051647631048,0.247109571693072,8.45911461248492,0.527660126056504,0.0443825012938876
"178",0.154066660513537,-0.0444018630456041,0.462429281296827,0.154066660513537,-0.0444018630456041,0.462429281296827,0.0502858845443404,0,0.301133786327065,0.0502858845443404,0,0.301133786327065,1.63833853212058,0.802083157678836,1.20084548604938,0.129296035116015
"179",0.301263782221083,0,0.623474737083039,0.301263782221083,0,0.623474737083039,0.0592874338475839,0,0.351459796426428,0.0592874338475839,0,0.351459796426428,4.01392021071474,0.877136324771594,1.22836936171894,0.159052600456164
"18",-0.183405357469739,-0.337651967830917,0,-0.183405357469739,-0.337651967830917,0,0.554749913835152,0.459877922252398,0.673624492504222,0.554749913835152,0.459877922252398,0.673624492504222,9.39413098470751,Inf,0.154691815000198,0.0861372888722121
"180",0.0328768304828478,-0.0478275958437832,0.258003826380232,0.0328768304828478,-0.0478275958437832,0.258003826380232,0.0541419427211973,0,0.325663733824315,0.0541419427211973,0,0.325663733824315,0.432928948069303,0.837774478675952,0.751308173442696,0.0780196535845491
"181",0.336518437949168,0,0.491947226516646,0.336518437949168,0,0.491947226516646,0.325483001137509,0.238412713374729,0.495988112642858,0.325483001137509,0.238412713374729,0.495988112642858,18.4942731310243,2.52553098607555e+141,1.28693086500496,0.125499047532777
"182",-0.0661745053572072,-0.231892756740295,0,-0.0661745053572072,-0.231892756740295,0,0.320639158391807,0.229903930984736,0.435535198168564,0.320639158391807,0.229903930984736,0.435535198168564,1.10953999626757,1.04665378626722e+43,0.103392038484929,0.0591574025261269
"183",-0.144035128762121,-0.222206078802165,-0.0525881286952969,-0.144035128762121,-0.222206078802165,-0.0525881286952969,0.0640289462975276,0,0.158499501365331,0.0640289462975276,0,0.158499501365331,47.3997099749765,6.99203082922446,0.488224616616227,0.0432706803402493
"184",0.127867607128795,0,0.215268370107376,0.127867607128795,0,0.215268370107376,0.0491054321850435,0,0.204301904845404,0.0491054321850435,0,0.204301904845404,6.64079588472653,1.18636413017969,0.975841167906747,0.0549164096395101
"185",-0.335367953816259,-0.420586524385427,-0.252942907529342,-0.335367953816259,-0.420586524385427,-0.252942907529342,0.022936206712791,0,0.149720819506892,0.022936206712791,0,0.149720819506892,649.792902271562,0.471339178466943,0.677412360668445,0.0427670146437477
"186",-0.00378490911872879,-0.135639465760776,0.0849071656593527,-0.00378490911872879,-0.135639465760776,0.0849071656593527,0.328249720897875,0.210494823769325,0.488252232685645,0.328249720897875,0.210494823769325,0.488252232685645,0.202926700245397,207289164036429856,1.16361595335852,0.0562629296149757
"187",-0.204555065156015,-0.282345314025673,-0.125980784708883,-0.204555065156015,-0.282345314025673,-0.125980784708883,0.426021309858833,0.370980605736373,0.490613293617791,0.426021309858833,0.370980605736373,0.490613293617791,24810.0828766066,7.0999917526186e+224,0.0757416570797455,0.0398896435215579
"188",0.106751162285104,-0.243572606110691,0.487240904974887,0.106751162285104,-0.243572606110691,0.487240904974887,0.491429082295625,0.276028645514091,0.772430268959231,0.491429082295625,0.276028645514091,0.772430268959231,1.099584322267,23903.5934913599,1.89708871764877,0.186435443929108
"189",0.620024637003961,0.323551022565249,0.795702345877565,0.620024637003961,0.323551022565249,0.795702345877565,0.623638714499784,0.511092677344289,0.794101254609665,0.623638714499784,0.511092677344289,0.794101254609665,176.387540172137,9.37619892824001e+237,1.70870824389145,0.120448979429363
"19",-0.00632753269844881,-0.104203791883579,0.0124258650145984,-0.00632753269844881,-0.104203791883579,0.0124258650145984,0.131082664649255,0.0558006642972081,0.262618883474657,0.131082664649255,0.0558006642972081,0.262618883474657,0.159000772912835,29903.7241894966,0.81630043789023,0.0297530102129777
"190",0.00582968865374667,-0.0285824132572088,0.108411719131721,0.00582968865374667,-0.0285824132572088,0.108411719131721,0.405310255503818,0.297699320880246,0.531562572231575,0.405310255503818,0.297699320880246,0.531562572231575,0.177352524433577,1111468286091935616,0.322720736401804,0.0349481249322748
"191",-0.0151472054408771,-0.21206740470769,0.0642017488042694,-0.0151472054408771,-0.21206740470769,0.0642017488042694,0.0755028194512538,0,0.378202601572121,0.0755028194512538,0,0.378202601572121,0.269135071213829,1.09820495672719,0.452174759491953,0.0704781199274924
"192",0.235508123438331,0,0.389203717737505,0.235508123438331,0,0.389203717737505,0.630967429457071,0.526430089822577,0.747607460434201,0.630967429457071,0.526430089822577,0.747607460434201,9.14334868227475,6.18206904547007e+61,0.262105003210497,0.0992884871373899
"193",0.203702011444066,0,0.317533463773525,0.203702011444066,0,0.317533463773525,0.0575782144443088,0,0.252139115143609,0.0575782144443088,0,0.252139115143609,7.89876131419712,1.1422981983731,0.760251491408653,0.0810049231205748
"194",-0.547564293038807,-0.878611875843065,0,-0.547564293038807,-0.878611875843065,0,0.790062378120969,0.487485584245828,1.22180940976428,0.790062378120969,0.487485584245828,1.22180940976428,27.2256317422513,11916139097.1177,0.185768743626615,0.224139801234473
